Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Atmospheric Pressure (psi),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Intake VVT Advance Angle Right (degrees),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Throttle Opening Angle (%),Air Conditioning Switch (On/Off),Idle Switch (On/Off),Rear O2 Sensor Rich Signal (On/Off),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
49962,-0.78,-0.78,14.70,14.36,13.68,198,0.27,689,17.00,1.18,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.80
50031,-0.78,-0.78,14.70,14.36,13.52,198,0.27,698,17.00,1.18,104,0,0.00,6.38,-7.84,3.09,3.14,0,1,0,14.80
50100,-0.78,-0.78,14.70,14.36,13.60,198,0.26,710,17.00,1.21,104,0,0.00,6.38,-7.84,3.11,3.14,0,1,0,14.70
50169,-0.78,-0.78,14.70,14.36,13.68,198,0.26,713,17.00,1.22,104,0,0.00,6.38,-7.84,3.11,3.14,0,1,0,14.60
50238,-0.78,-0.78,14.70,14.36,13.60,198,0.26,710,17.00,1.22,104,0,0.00,6.38,-7.84,3.09,3.14,0,1,0,14.60
50307,-0.78,-0.78,14.70,14.36,13.68,198,0.26,708,16.50,1.21,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.80
50376,-0.78,-0.78,14.70,14.36,13.68,198,0.27,702,17.00,1.18,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
50445,-0.78,-0.78,14.70,14.36,13.68,198,0.26,703,17.00,1.20,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
50514,-0.78,-0.78,14.59,14.36,13.76,198,0.26,704,17.00,1.20,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
50583,-0.78,-0.78,14.59,14.36,13.68,198,0.27,700,17.00,1.21,104,0,0.00,6.38,-7.84,3.09,3.14,0,1,0,14.70
50652,-0.78,-0.78,14.59,14.36,13.60,198,0.26,705,17.00,1.20,104,0,0.00,6.53,-7.84,3.09,3.14,0,1,0,14.70
50722,-0.78,-0.78,14.59,14.36,13.76,198,0.26,707,17.00,1.20,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
50790,-0.78,-0.78,14.59,14.36,13.60,198,0.26,711,17.00,1.21,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
50859,-0.78,-0.78,14.59,14.36,13.68,198,0.26,710,17.00,1.21,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
50928,-0.78,-0.78,14.59,14.36,13.68,198,0.26,707,17.00,1.23,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
50997,-0.78,-0.78,14.70,14.36,13.68,198,0.26,716,16.50,1.22,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.80
51066,-0.78,-0.78,14.70,14.36,13.68,198,0.26,704,16.50,1.20,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
51135,-0.78,-0.78,14.70,14.36,13.68,198,0.26,713,16.50,1.21,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
51204,-0.78,-0.78,14.70,14.36,13.60,198,0.26,706,17.00,1.20,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
51273,-0.78,-0.78,14.70,14.36,13.68,198,0.26,710,17.00,1.21,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
51342,-0.78,-0.78,14.70,14.36,13.60,198,0.27,702,17.00,1.21,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
51411,-0.78,-0.78,14.70,14.36,13.68,198,0.26,709,17.00,1.21,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
51480,-0.78,-0.78,14.70,14.36,13.68,198,0.26,717,16.50,1.21,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.90
51549,-0.78,-0.78,14.70,14.36,13.60,198,0.26,708,17.00,1.21,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
51618,-0.78,-0.78,14.70,14.36,13.68,198,0.26,714,17.00,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
51687,-0.78,-0.78,14.70,14.36,13.60,198,0.26,708,17.00,1.20,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,15.00
51755,-0.78,-0.78,14.70,14.36,13.60,198,0.26,700,17.00,1.19,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
51825,-0.78,-0.78,14.70,14.36,13.60,198,0.27,695,17.00,1.19,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
51894,-0.78,-0.78,14.70,14.36,13.60,198,0.27,698,17.00,1.18,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.80
51963,-0.78,-0.78,14.70,14.36,13.60,198,0.26,705,17.00,1.20,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,15.00
52032,-0.78,-0.78,14.70,14.36,13.76,198,0.26,704,17.00,1.21,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
52100,-0.78,-0.78,14.70,14.36,13.60,198,0.26,702,17.00,1.20,104,0,0.00,6.38,-7.84,3.11,3.14,0,1,0,14.80
52170,-0.78,-0.78,14.70,14.36,13.68,198,0.26,715,16.50,1.22,104,0,0.00,6.38,-7.84,3.09,3.14,0,1,0,14.80
52238,-0.78,-0.78,14.70,14.36,13.44,198,0.26,716,16.50,1.21,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
52308,-0.78,-0.78,14.70,14.36,13.68,198,0.26,711,17.00,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
52377,-0.78,-0.78,14.70,14.36,13.76,198,0.26,709,17.00,1.21,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.90
52446,-0.78,-0.78,14.70,14.36,13.60,198,0.26,708,17.00,1.24,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
52515,-0.78,-0.78,14.70,14.36,13.68,198,0.26,722,16.50,1.23,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
52584,-0.78,-0.78,14.70,14.36,13.68,198,0.26,719,16.50,1.23,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
52653,-0.78,-0.78,14.70,14.36,13.68,198,0.26,726,16.50,1.23,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.90
52722,-0.78,-0.78,14.70,14.36,13.60,198,0.26,720,16.50,1.23,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.90
52791,-0.78,-0.78,14.70,14.36,13.76,198,0.26,711,16.50,1.22,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
52860,-0.78,-0.78,14.70,14.36,13.60,198,0.26,715,16.50,1.23,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.90
52929,-0.78,-0.78,14.70,14.36,13.68,198,0.26,718,16.50,1.22,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
52999,-0.78,-0.78,14.70,14.36,13.68,198,0.26,728,16.50,1.23,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
53067,-0.78,-0.78,14.70,14.36,13.68,198,0.26,718,16.50,1.22,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
53136,-0.78,-0.78,14.70,14.36,13.60,198,0.26,715,16.50,1.22,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
53205,-0.78,-0.78,14.70,14.36,13.60,198,0.26,705,16.50,1.21,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
53274,-0.78,-0.78,14.70,14.36,13.60,198,0.26,706,17.00,1.21,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
53343,-0.78,-0.78,14.70,14.36,13.60,198,0.27,703,16.50,1.20,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
53412,-0.78,-0.78,14.70,14.36,13.68,198,0.26,704,17.00,1.20,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
53481,-0.78,-0.78,14.70,14.36,13.52,198,0.26,713,17.00,1.22,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
53550,-0.78,-0.78,14.70,14.36,13.68,198,0.26,713,16.50,1.22,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
53619,-0.78,-0.78,14.70,14.36,13.60,198,0.27,696,17.00,1.20,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
53688,-0.78,-0.78,14.70,14.36,13.68,198,0.26,702,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
53757,-0.78,-0.78,14.70,14.36,13.60,198,0.26,708,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.90
53826,-0.78,-0.78,14.70,14.36,13.60,198,0.26,705,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.90
53895,-0.78,-0.78,14.70,14.36,13.68,198,0.27,682,17.00,1.16,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
53964,-0.78,-0.78,14.70,14.36,13.68,198,0.28,670,18.50,1.14,104,0,0.00,6.38,-7.84,3.09,3.14,0,1,0,14.70
54033,-0.78,-0.78,14.70,14.36,13.68,198,0.27,684,17.50,1.17,104,0,0.00,6.53,-7.84,3.09,3.14,0,1,0,14.70
54102,-0.78,-0.78,14.70,14.36,13.60,198,0.27,692,17.00,1.17,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.70
54171,-0.78,-0.78,14.70,14.36,13.60,198,0.26,697,17.50,1.19,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.80
54240,-0.78,-0.78,14.70,14.36,13.68,198,0.26,696,17.00,1.19,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.70
54310,-0.78,-0.78,14.70,14.36,13.68,198,0.27,690,17.00,1.18,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.70
54378,-0.78,-0.78,14.70,14.36,13.68,198,0.27,688,17.00,1.17,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.80
54447,-0.78,-0.78,14.70,14.36,13.68,198,0.27,693,17.00,1.19,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.70
54517,-0.78,-0.78,14.70,14.36,13.60,198,0.26,702,17.00,1.20,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.70
54585,-0.78,-0.78,14.70,14.36,13.76,198,0.26,704,17.00,1.20,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.70
54655,-0.78,-0.78,14.70,14.36,13.60,198,0.27,694,17.00,1.18,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,15.00
54723,-0.78,-0.78,14.70,14.36,13.76,198,0.27,695,17.00,1.19,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,15.00
54792,-0.78,-0.78,14.70,14.36,13.60,198,0.26,696,17.00,1.18,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.70
54861,-0.78,-0.78,14.70,14.36,13.60,198,0.26,701,17.00,1.20,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.80
54930,-0.78,-0.78,14.70,14.36,13.68,198,0.26,696,17.00,1.19,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.70
55000,-0.78,-0.78,14.70,14.36,13.60,198,0.27,694,17.00,1.19,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.70
55068,-0.78,-0.78,14.70,14.36,13.68,198,0.27,695,17.00,1.19,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.70
55137,-0.78,-0.78,14.70,14.36,13.60,198,0.26,698,17.00,1.18,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.80
55206,-0.78,-0.78,14.70,14.36,13.68,198,0.26,698,17.00,1.19,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.80
55276,-0.78,-0.78,14.70,14.36,13.68,198,0.27,693,17.00,1.18,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.80
55345,-0.78,-0.78,14.81,14.36,13.60,198,0.27,692,17.00,1.18,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.70
55413,-0.78,-0.78,14.81,14.36,13.60,198,0.26,699,16.50,1.19,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.70
55482,-0.78,-0.78,14.81,14.36,13.60,198,0.26,701,17.00,1.19,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.80
55552,-0.78,-0.78,14.81,14.36,13.60,198,0.26,707,17.00,1.21,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.80
55620,-0.78,-0.78,14.81,14.36,13.76,198,0.27,688,17.00,1.17,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.80
55689,-0.78,-0.78,14.81,14.36,13.60,198,0.27,688,17.00,1.17,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.70
55758,0.00,-0.78,14.81,14.36,13.68,198,0.27,698,17.00,1.19,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.80
55827,0.00,-0.78,14.81,14.36,13.60,198,0.26,708,16.50,1.21,104,0,0.00,6.53,-7.84,3.09,3.14,0,1,0,14.80
55896,0.00,-0.78,14.81,14.36,13.60,198,0.26,709,16.50,1.21,104,0,0.00,6.53,-7.84,3.07,3.14,0,1,0,14.80
55965,0.00,-0.78,14.81,14.36,13.76,198,0.26,704,17.00,1.20,104,0,0.00,6.53,-7.84,3.11,3.14,0,1,0,14.80
56035,0.00,-0.78,14.81,14.36,13.60,198,0.27,694,17.00,1.20,104,0,0.00,6.53,-7.84,3.09,3.14,0,1,0,14.80
56103,0.00,-0.78,14.81,14.36,13.68,198,0.27,700,16.50,1.19,104,0,0.00,6.53,-7.84,3.11,3.14,0,1,0,14.80
56173,0.00,-0.78,14.81,14.36,13.68,198,0.27,703,17.00,1.20,104,0,0.00,6.53,-7.84,3.11,3.14,0,1,0,15.00
56242,0.00,-0.78,14.81,14.36,13.68,198,0.26,715,17.00,1.22,104,0,0.00,6.53,-7.84,3.09,3.14,0,1,0,14.80
56310,0.00,-0.78,14.81,14.36,13.68,198,0.26,721,16.50,1.23,104,0,0.00,6.53,-7.84,3.11,3.14,0,1,0,14.80
56379,0.00,-0.78,14.81,14.36,13.68,198,0.26,712,16.50,1.23,104,0,0.00,6.53,-7.84,3.09,3.14,0,1,0,14.90
56448,0.00,-0.78,14.81,14.36,13.60,198,0.26,722,16.00,1.23,104,0,0.00,6.38,-7.84,3.09,3.14,0,1,0,14.80
56518,0.00,-0.78,14.70,14.36,13.68,198,0.26,730,16.00,1.25,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
56586,0.00,-0.78,14.70,14.36,13.68,198,0.25,741,15.00,1.25,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
56655,0.00,-0.78,14.70,14.36,13.68,198,0.25,732,16.00,1.25,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
56724,0.00,-0.78,14.70,14.36,13.68,198,0.25,736,16.50,1.26,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
56794,0.00,-0.78,14.70,14.36,13.60,198,0.25,732,16.00,1.26,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
56862,0.00,-0.78,14.70,14.36,13.68,198,0.25,732,16.00,1.27,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
56931,0.00,-0.78,14.70,14.36,13.68,198,0.25,735,15.50,1.25,104,0,0.00,6.24,-8.13,3.11,3.14,0,1,0,14.80
57001,0.00,-0.78,14.70,14.36,13.68,198,0.26,731,16.00,1.25,104,0,0.00,6.24,-8.13,3.11,3.14,0,1,0,14.80
57070,0.00,-0.78,14.70,14.36,13.60,198,0.25,736,16.00,1.25,104,0,0.00,6.24,-8.13,3.11,3.14,0,1,0,14.70
57138,0.00,-0.78,14.70,14.36,13.60,198,0.25,736,16.50,1.26,104,0,0.00,6.24,-8.13,3.11,3.14,0,1,0,14.70
57207,0.00,-0.78,14.59,14.36,13.68,198,0.26,726,16.50,1.24,104,0,0.00,6.24,-8.13,3.11,3.14,0,1,0,14.70
57277,0.00,-0.78,14.70,14.36,13.60,198,0.26,722,16.50,1.23,104,0,0.00,6.24,-8.13,3.11,3.14,0,1,0,14.70
57345,-0.78,-0.78,14.59,14.36,13.60,198,0.26,712,16.50,1.21,104,0,0.00,6.24,-8.13,3.11,3.14,0,1,0,14.70
57415,-0.78,-0.78,14.70,14.36,13.68,198,0.26,713,16.50,1.22,104,0,0.00,6.24,-8.13,3.11,3.14,0,1,0,14.70
57484,-0.78,-0.78,14.70,14.36,13.68,198,0.26,718,16.50,1.21,104,0,0.00,6.24,-8.13,3.11,3.14,0,1,0,14.70
57553,-0.78,-0.78,14.59,14.36,13.68,198,0.26,719,16.50,1.23,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
57622,-0.78,-0.78,14.70,14.36,13.68,198,0.26,712,16.50,1.21,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
57691,-0.78,-0.78,14.59,14.36,13.60,198,0.27,700,16.50,1.19,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
57760,-0.78,-0.78,14.70,14.36,13.60,198,0.27,689,16.50,1.18,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
57829,-0.78,-0.78,14.59,14.36,13.68,198,0.27,696,17.00,1.17,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
57898,-0.78,-0.78,14.59,14.36,13.68,198,0.27,698,17.50,1.19,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
57967,-0.78,-0.78,14.59,14.36,13.68,198,0.26,696,17.00,1.20,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.80
58036,-0.78,-0.78,14.59,14.36,13.68,198,0.26,705,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
58105,-0.78,-0.78,14.59,14.36,13.68,198,0.27,696,17.00,1.19,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
58174,-0.78,-0.78,14.59,14.36,13.68,198,0.26,703,17.00,1.19,104,0,0.00,6.38,-7.84,3.07,3.14,0,1,0,14.70
58243,-0.78,-0.78,14.59,14.36,13.52,198,0.26,715,17.00,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
58312,-0.78,-0.78,14.59,14.36,13.76,198,0.26,718,16.50,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
58381,-0.78,-0.78,14.59,14.36,13.68,198,0.26,719,16.50,1.25,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
58450,-0.78,-0.78,14.59,14.36,13.68,198,0.26,722,16.00,1.23,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
58519,-0.78,-0.78,14.70,14.36,13.68,198,0.25,722,16.50,1.23,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
58589,-0.78,-0.78,14.59,14.36,13.68,198,0.25,730,16.50,1.24,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
58657,-0.78,-0.78,14.59,14.36,13.60,198,0.25,733,16.50,1.25,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
58726,-0.78,-0.78,14.59,14.36,13.68,198,0.25,735,16.50,1.25,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
58795,-0.78,-0.78,14.59,14.36,13.68,198,0.25,728,16.50,1.25,104,0,0.00,6.24,-8.13,3.07,3.14,0,1,0,14.70
58864,-0.78,-0.78,14.59,14.36,13.60,198,0.25,726,16.50,1.24,104,0,0.00,6.24,-8.13,3.07,3.14,0,1,0,14.70
58933,-0.78,-0.78,14.59,14.36,13.68,198,0.26,715,16.50,1.22,104,0,0.00,6.24,-8.13,3.07,3.14,0,1,0,14.70
59002,-0.78,-0.78,14.59,14.36,13.68,198,0.26,713,16.50,1.21,104,0,0.00,6.24,-8.13,3.07,3.14,0,1,0,14.70
59071,-0.78,-0.78,14.59,14.36,13.60,198,0.26,721,16.50,1.23,104,0,0.00,6.24,-8.13,3.07,3.14,0,1,0,14.60
59140,-0.78,-0.78,14.59,14.36,13.60,198,0.26,718,16.50,1.23,104,0,0.00,6.24,-8.13,3.07,3.14,0,1,0,14.70
59209,-0.78,-0.78,14.59,14.36,13.60,198,0.26,703,16.50,1.20,104,0,0.00,6.24,-8.13,3.07,3.14,0,1,0,14.70
59278,-0.78,-0.78,14.70,14.36,13.60,198,0.26,702,16.50,1.20,104,0,0.00,6.24,-8.13,3.07,3.14,0,1,0,14.70
59347,-0.78,-0.78,14.59,14.36,13.68,198,0.26,707,16.50,1.19,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
59416,-0.78,-0.78,14.70,14.36,13.60,198,0.26,707,17.00,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
59485,-0.78,-0.78,14.70,14.36,13.68,198,0.26,701,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.60
59554,-0.78,-0.78,14.70,14.36,13.60,198,0.26,698,16.50,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.60
59626,-0.78,-0.78,14.70,14.36,13.60,198,0.26,702,16.50,1.20,104,0,0.00,6.38,-7.98,3.05,3.14,0,1,0,14.60
59692,-0.78,-0.78,14.70,14.36,13.76,198,0.26,699,16.50,1.19,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.60
59761,-0.78,-0.78,14.70,14.36,13.68,198,0.26,706,16.50,1.20,104,0,0.00,6.38,-7.98,3.05,3.14,0,1,0,14.70
59830,-0.78,-0.78,14.70,14.36,13.68,198,0.26,703,16.50,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
59900,-0.78,-0.78,14.70,14.36,13.68,198,0.26,700,16.50,1.20,104,0,0.00,6.38,-7.98,3.05,3.14,0,1,0,14.70
59967,-0.78,-0.78,14.70,14.36,13.60,198,0.26,698,16.50,1.19,104,0,0.00,6.38,-7.98,3.02,3.14,0,1,0,14.80
60037,-0.78,-0.78,14.70,14.36,13.68,198,0.26,700,16.50,1.20,104,0,0.00,6.38,-7.98,3.02,3.14,0,1,0,14.80
60107,-0.78,-0.78,14.70,14.36,13.60,198,0.25,712,16.50,1.20,104,0,0.00,6.38,-7.98,3.02,3.14,0,1,0,14.80
60175,-0.78,-0.78,14.70,14.36,13.68,198,0.25,712,16.50,1.22,104,0,0.00,6.38,-7.98,3.02,3.14,0,1,0,14.80
60244,-0.78,-0.78,14.70,14.36,13.68,198,0.25,709,16.50,1.23,104,0,0.00,6.38,-7.98,3.02,3.14,0,1,0,14.80
60313,-0.78,-0.78,14.70,14.36,13.68,198,0.25,706,16.50,1.21,104,0,0.00,6.38,-7.98,2.98,2.75,0,1,0,14.80
60381,-0.78,-0.78,14.70,14.36,13.68,198,0.25,702,16.50,1.20,104,0,0.00,6.38,-7.98,2.98,3.14,0,1,0,14.80
60451,-0.78,-0.78,14.70,14.36,13.68,198,0.26,705,16.50,1.19,104,0,0.00,6.24,-8.13,2.96,3.14,0,1,0,14.90
60520,-0.78,-0.78,14.59,14.36,13.60,198,0.25,703,16.50,1.20,104,0,0.00,6.24,-8.13,2.94,2.75,0,1,0,14.90
60589,-0.78,-0.78,14.70,14.36,13.68,198,0.25,704,16.50,1.20,104,0,0.00,6.24,-8.13,2.94,3.14,0,1,0,14.80
60658,-0.78,-0.78,14.70,14.36,13.60,198,0.26,694,16.50,1.18,104,0,0.00,6.24,-8.13,2.96,3.14,0,1,0,14.70
60727,-0.78,-0.78,14.59,14.36,13.68,198,0.26,688,16.50,1.18,104,0,0.00,6.24,-8.13,2.96,3.14,0,1,0,14.70
60797,-0.78,-0.78,14.59,14.36,13.68,198,0.26,688,17.00,1.16,104,0,0.00,6.38,-7.98,2.96,3.14,0,1,0,14.70
60866,-0.78,-0.78,14.59,14.36,13.60,198,0.26,684,17.50,1.17,104,0,0.00,6.38,-7.98,2.94,3.14,0,1,0,14.70
60934,-1.56,-0.78,14.59,14.36,13.60,198,0.26,682,17.00,1.17,104,0,0.00,6.38,-7.98,2.96,3.14,0,1,0,14.70
61003,-1.56,-0.78,14.59,14.36,13.60,198,0.26,679,17.00,1.16,104,0,0.00,6.38,-7.98,2.98,3.14,0,1,0,14.80
61072,-1.56,-0.78,14.59,14.36,13.68,198,0.26,680,17.00,1.16,102,0,0.00,6.38,-7.98,2.98,3.14,0,1,0,14.80
61140,-1.56,-0.78,14.59,14.36,13.68,198,0.26,687,16.50,1.16,102,0,0.00,6.38,-7.98,2.96,3.14,0,1,0,14.70
61210,-1.56,-0.78,14.70,14.36,13.68,198,0.26,681,17.00,1.16,102,0,0.00,6.38,-7.98,2.98,3.14,0,1,0,14.70
61279,-1.56,-0.78,14.59,14.36,13.60,198,0.26,679,17.00,1.16,102,0,0.00,6.38,-7.98,2.96,3.14,0,1,0,14.60
61350,-1.56,-0.78,14.70,14.36,13.68,198,0.26,676,17.00,1.15,102,0,0.00,6.38,-7.98,2.96,3.14,0,1,0,14.70
61417,-1.56,-0.78,14.70,14.36,13.60,198,0.27,674,17.50,1.13,102,0,0.00,6.38,-7.84,2.98,3.14,0,1,0,14.70
