Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Atmospheric Pressure (psi),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Intake VVT Advance Angle Right (degrees),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Throttle Opening Angle (%),Air Conditioning Switch (On/Off),Idle Switch (On/Off),Rear O2 Sensor Rich Signal (On/Off),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
49960,7.81,0.00,14.59,14.36,13.92,122,0.32,1304,17.50,3.07,95,0,0.00,7.40,-6.96,7.04,7.45,0,1,0,14.60
50029,7.81,0.00,14.59,14.36,13.92,122,0.32,1311,17.00,3.05,95,0,0.00,7.40,-6.96,7.08,7.45,0,1,0,14.60
50099,7.81,0.00,14.59,14.36,14.00,122,0.32,1298,17.00,3.07,95,0,0.00,7.40,-6.96,7.04,7.45,0,1,0,14.60
50167,7.03,0.00,14.59,14.36,14.00,122,0.32,1309,17.00,3.05,95,0,0.00,7.40,-6.96,7.04,7.45,0,1,0,14.60
50236,7.81,0.00,14.59,14.36,14.00,122,0.32,1301,17.00,3.07,95,0,0.00,7.40,-6.96,7.00,7.45,0,1,0,14.60
50306,7.03,0.00,14.70,14.36,13.92,122,0.32,1315,17.00,3.07,95,0,0.00,7.40,-6.96,7.08,7.45,0,1,0,14.60
50374,7.81,0.00,14.70,14.36,14.00,122,0.32,1314,17.00,2.83,95,0,0.00,7.40,-6.96,7.04,7.45,0,1,0,14.60
50443,7.81,0.00,14.70,14.36,14.00,122,0.32,1316,17.00,2.79,95,0,0.00,7.40,-6.96,7.00,7.45,0,1,0,14.60
50512,7.81,0.00,14.70,14.36,14.08,122,0.32,1314,17.00,2.83,95,0,0.00,7.40,-6.96,7.00,7.45,0,1,0,14.50
50581,7.81,0.00,14.70,14.36,14.00,122,0.32,1321,16.50,2.82,95,0,0.00,7.40,-6.96,7.00,7.45,0,1,0,14.50
50650,7.81,0.00,14.70,14.36,14.08,122,0.32,1322,17.00,2.82,95,0,0.00,7.40,-6.96,7.00,7.45,0,1,0,14.70
50719,7.81,0.00,14.70,14.36,14.00,122,0.32,1308,17.00,2.79,95,0,0.00,7.40,-6.96,7.00,7.06,0,1,0,14.70
50788,7.81,0.00,14.70,14.36,14.08,122,0.32,1312,17.50,2.80,95,0,0.00,7.40,-6.96,7.00,7.45,0,1,0,14.70
50857,7.81,0.00,14.70,14.36,14.00,122,0.32,1298,17.00,2.77,95,0,0.00,7.40,-6.96,7.00,7.45,0,1,0,14.70
50927,7.81,0.00,14.70,14.36,14.00,122,0.32,1306,17.50,2.79,95,0,0.00,7.40,-6.96,7.04,7.45,0,1,0,14.70
50995,7.81,0.00,14.70,14.36,14.00,122,0.33,1288,17.00,3.02,95,0,0.00,7.40,-6.96,7.00,7.45,0,1,0,14.70
51064,7.81,0.00,14.70,14.36,14.08,122,0.32,1306,17.00,3.07,95,0,0.00,7.40,-6.96,7.00,7.45,0,1,0,14.70
51133,7.81,0.00,14.70,14.36,14.00,122,0.32,1294,17.00,3.04,95,0,0.00,7.40,-6.96,7.00,7.45,0,1,0,14.70
51202,7.81,0.00,14.70,14.36,13.92,122,0.32,1308,17.00,3.07,95,0,0.00,7.40,-6.96,7.00,7.45,0,1,0,14.70
51271,7.81,0.00,14.70,14.36,13.92,122,0.32,1306,16.50,3.06,95,0,0.00,7.40,-6.96,7.00,7.45,0,1,0,14.70
51341,7.81,0.00,14.70,14.36,13.92,122,0.32,1314,17.00,3.08,95,0,0.00,7.40,-6.96,7.00,7.45,0,1,0,14.70
51409,7.81,0.00,14.59,14.36,14.00,122,0.32,1300,16.50,2.77,95,0,0.00,7.40,-6.96,6.97,7.45,0,1,0,14.70
51478,7.81,0.00,14.70,14.36,13.92,122,0.32,1327,16.50,3.11,95,0,0.00,7.40,-6.96,7.00,7.45,0,1,0,14.70
51547,7.81,0.00,14.70,14.36,14.08,122,0.32,1318,16.50,2.81,95,0,0.00,7.40,-6.96,7.00,7.45,0,1,0,14.60
51617,7.81,0.00,14.70,14.36,13.92,122,0.32,1310,17.00,2.79,95,0,0.00,7.40,-6.96,7.00,7.45,0,1,0,14.60
51686,7.81,0.00,14.70,14.36,14.00,122,0.32,1308,17.00,2.79,95,0,0.00,7.40,-6.96,6.97,7.45,0,1,0,14.60
51754,7.81,0.00,14.70,14.36,14.00,122,0.32,1315,17.00,2.81,95,0,0.00,7.40,-6.96,7.00,7.45,0,1,0,14.60
51822,7.81,0.00,14.70,14.36,14.08,122,0.33,1297,17.00,2.77,95,0,0.00,7.40,-6.96,7.00,7.45,0,1,0,14.80
51893,7.81,0.00,14.70,14.36,14.00,122,0.32,1310,17.00,3.08,95,0,0.00,7.40,-6.96,7.04,7.45,0,1,0,14.70
51962,7.81,0.00,14.70,14.36,14.08,122,0.32,1308,17.00,3.07,95,0,0.00,7.40,-6.96,7.04,7.45,0,1,0,14.70
52030,7.81,0.00,14.70,14.36,14.00,122,0.32,1317,17.00,2.81,95,0,0.00,7.40,-6.96,7.00,7.45,0,1,0,14.70
52099,7.81,0.00,14.70,14.36,14.00,122,0.32,1315,16.50,3.09,95,0,0.00,7.40,-6.96,7.00,7.45,0,1,0,14.60
52168,7.81,0.00,14.70,14.36,14.00,122,0.32,1310,17.00,2.79,95,0,0.00,7.40,-6.96,7.00,7.45,0,1,0,14.60
52238,7.81,0.00,14.70,14.36,14.00,122,0.32,1304,16.50,3.06,95,0,0.00,7.40,-6.96,7.00,7.45,0,1,0,14.60
52307,7.81,0.00,14.70,14.36,14.08,122,0.32,1324,17.00,2.81,95,0,0.00,7.40,-6.96,7.00,7.45,0,1,0,14.70
52376,7.81,0.00,14.70,14.36,13.92,122,0.31,1320,16.50,2.84,95,0,0.00,7.40,-6.96,7.00,7.06,0,1,0,14.70
52444,8.59,0.00,14.70,14.36,14.00,122,0.32,1322,17.00,2.80,95,0,0.00,7.40,-6.96,6.97,7.45,0,1,0,14.70
52514,8.59,0.00,14.70,14.36,14.00,122,0.32,1318,16.50,2.82,95,0,0.00,7.40,-6.96,6.97,7.06,0,1,0,14.70
52583,8.59,0.00,14.70,14.36,13.92,122,0.32,1311,17.00,2.78,95,0,0.00,7.40,-6.96,7.00,7.06,0,1,0,14.70
52652,8.59,0.00,14.70,14.36,13.92,122,0.32,1301,17.00,3.07,95,0,0.00,7.40,-6.96,7.04,7.06,0,1,0,14.70
52721,8.59,0.00,14.70,14.36,14.00,122,0.32,1316,17.00,3.07,95,0,0.00,7.40,-6.96,6.97,7.45,0,1,0,14.70
52789,8.59,0.00,14.70,14.36,13.92,122,0.32,1296,17.00,3.05,95,0,0.00,7.40,-6.96,6.97,7.06,0,1,0,14.70
52859,8.59,0.00,14.70,14.36,13.92,122,0.32,1302,17.00,2.76,95,0,0.00,7.40,-6.96,6.93,7.06,0,1,0,14.70
52928,8.59,0.00,14.70,14.36,14.08,122,0.32,1300,17.00,3.07,95,0,0.00,7.40,-6.96,7.00,7.45,0,1,0,14.70
53000,8.59,0.00,14.70,14.36,14.00,122,0.32,1306,17.00,3.04,95,0,0.00,7.40,-6.96,6.97,7.06,0,1,0,14.70
53065,8.59,0.00,14.59,14.36,14.00,122,0.32,1301,17.00,2.79,95,0,0.00,7.40,-6.96,6.97,7.06,0,1,0,14.70
53134,8.59,0.00,14.59,14.36,13.92,122,0.32,1313,17.00,3.05,95,0,0.00,7.40,-6.96,6.97,7.06,0,1,0,14.70
53204,8.59,0.00,14.70,14.36,14.08,122,0.32,1294,17.00,3.07,95,0,0.00,7.40,-6.96,6.97,7.06,0,1,0,14.50
53273,8.59,0.00,14.70,14.36,14.00,122,0.33,1300,17.00,3.02,95,0,0.00,7.40,-6.96,6.93,7.06,0,1,0,14.50
53341,8.59,0.00,14.70,14.36,14.08,122,0.32,1288,17.00,3.05,95,0,0.00,7.40,-6.96,7.00,7.06,0,1,0,14.60
53411,8.59,0.00,14.59,14.36,14.00,122,0.32,1306,17.00,3.05,95,0,0.00,7.40,-6.96,7.00,7.06,0,1,0,14.60
53480,8.59,0.00,14.59,14.36,14.08,122,0.32,1301,16.50,3.09,95,0,0.00,7.40,-6.96,7.00,7.06,0,1,0,14.60
53548,8.59,0.00,14.59,14.36,14.00,122,0.32,1319,17.00,3.05,95,0,0.00,7.40,-6.96,6.97,7.06,0,1,0,14.60
53618,8.59,0.00,14.70,14.36,14.00,122,0.32,1300,16.50,3.09,95,0,0.00,7.40,-6.96,6.97,7.06,0,1,0,14.60
53686,8.59,0.00,14.70,14.36,14.00,122,0.32,1322,17.00,3.06,95,0,0.00,7.40,-6.96,6.97,7.06,0,1,0,14.60
53756,8.59,0.00,14.70,14.36,13.92,122,0.32,1306,16.50,3.10,95,0,0.00,7.40,-6.96,6.97,7.06,0,1,0,14.60
53825,8.59,0.00,14.59,14.36,14.00,122,0.32,1314,17.00,2.79,95,0,0.00,7.40,-6.96,6.97,7.06,0,1,0,14.60
53894,8.59,0.00,14.59,14.36,14.00,122,0.31,1313,16.50,2.83,95,0,0.00,7.40,-6.96,6.93,7.06,0,1,0,14.60
53963,8.59,0.00,14.59,14.36,13.84,122,0.32,1316,17.00,2.79,95,0,0.00,7.25,-7.11,6.93,7.06,0,1,0,14.60
54031,8.59,0.00,14.59,14.36,13.84,122,0.31,1305,16.50,2.82,95,0,0.00,7.25,-7.11,6.93,7.06,0,1,0,14.60
54101,8.59,0.00,14.59,14.36,13.92,122,0.32,1310,17.00,2.75,95,0,0.00,7.25,-7.11,6.93,7.06,0,1,0,14.50
54170,8.59,0.00,14.59,14.36,13.92,122,0.32,1290,17.00,2.78,95,0,0.00,7.25,-7.11,6.93,7.06,0,1,0,14.50
54239,8.59,0.00,14.59,14.36,14.08,122,0.32,1310,17.00,2.77,95,0,0.00,7.25,-6.96,6.93,7.06,0,1,0,14.50
54307,8.59,0.00,14.59,14.36,14.00,122,0.32,1290,17.00,2.77,95,0,0.00,7.25,-6.96,6.97,7.06,0,1,0,14.60
54377,8.59,0.00,14.59,14.36,14.08,122,0.32,1307,17.00,2.76,95,0,0.00,7.40,-6.96,6.93,7.45,0,1,0,14.60
54445,8.59,0.00,14.59,14.36,14.00,122,0.32,1288,17.00,2.77,95,0,0.00,7.40,-6.96,6.93,7.06,0,1,0,14.50
54514,7.81,0.00,14.59,14.36,14.00,124,0.32,1309,17.00,2.75,95,0,0.00,7.40,-6.96,6.93,7.06,0,1,0,14.50
54584,7.81,0.00,14.59,14.36,14.08,124,0.32,1281,17.00,2.77,95,0,0.00,7.40,-6.96,6.89,7.06,0,1,0,14.50
54653,7.81,0.00,14.59,14.36,14.08,124,0.32,1295,17.00,2.74,95,0,0.00,7.40,-6.96,6.89,7.06,0,1,0,14.60
54722,8.59,0.00,14.59,14.36,14.08,124,0.32,1294,17.00,3.06,95,0,0.00,7.40,-6.96,6.89,7.06,0,1,0,14.50
54791,7.81,0.00,14.59,14.36,14.00,124,0.32,1307,17.00,2.76,95,0,0.00,7.40,-6.96,6.89,7.06,0,1,0,14.60
54860,7.81,0.00,14.59,14.36,14.00,124,0.32,1296,17.00,2.79,95,0,0.00,7.40,-6.96,6.89,7.06,0,1,0,14.60
54929,7.81,0.00,14.70,14.36,14.00,124,0.32,1302,17.00,2.78,95,0,0.00,7.40,-6.96,6.93,7.06,0,1,0,14.60
54998,8.59,0.00,14.70,14.36,14.00,124,0.32,1289,17.00,2.75,95,0,0.00,7.40,-6.96,6.89,7.06,0,1,0,14.60
55067,8.59,0.00,14.70,14.36,14.00,124,0.32,1302,17.00,2.78,95,0,0.00,7.40,-6.96,6.93,7.06,0,1,0,14.60
55137,8.59,0.00,14.70,14.36,14.00,124,0.32,1292,17.00,2.76,95,0,0.00,7.40,-6.96,6.86,7.06,0,1,0,14.60
55205,8.59,0.00,14.70,14.36,13.92,124,0.32,1296,17.00,2.76,95,0,0.00,7.40,-6.96,6.86,7.06,0,1,0,14.60
55274,8.59,0.00,14.70,14.36,14.08,124,0.32,1290,17.00,2.75,95,0,0.00,7.40,-6.96,6.93,7.06,0,1,0,14.60
55345,8.59,0.00,14.70,14.36,14.00,124,0.32,1300,17.00,2.77,95,0,0.00,7.40,-6.96,6.89,7.06,0,1,0,14.70
55412,8.59,0.00,14.70,14.36,13.92,124,0.32,1282,17.00,2.73,95,0,0.00,7.40,-6.96,6.86,7.06,0,1,0,14.70
55481,8.59,0.00,14.70,14.36,13.92,124,0.32,1293,17.00,2.76,95,0,0.00,7.40,-6.96,6.89,7.06,0,1,0,14.70
55550,8.59,0.00,14.70,14.36,14.00,124,0.32,1287,17.00,2.75,95,0,0.00,7.40,-6.96,6.89,7.06,0,1,0,14.70
55618,8.59,0.00,14.59,14.36,14.00,124,0.32,1284,17.00,2.76,95,0,0.00,7.40,-6.96,6.89,7.06,0,1,0,14.70
55688,8.59,0.00,14.70,14.36,14.00,124,0.32,1291,17.00,2.74,95,0,0.00,7.40,-6.96,6.86,7.06,0,1,0,14.60
55757,8.59,0.00,14.70,14.36,14.00,124,0.32,1285,17.00,2.75,95,0,0.00,7.40,-6.96,6.86,7.06,0,1,0,14.60
55826,8.59,0.00,14.70,14.36,13.92,124,0.32,1294,17.00,2.72,95,0,0.00,7.40,-6.96,6.86,7.06,0,1,0,14.50
55895,8.59,0.00,14.70,14.36,14.00,124,0.32,1274,17.00,2.75,95,0,0.00,7.40,-6.96,6.86,7.06,0,1,0,14.60
55964,8.59,0.00,14.70,14.36,13.84,124,0.32,1291,17.00,3.02,95,0,0.00,7.40,-6.96,6.86,7.06,0,1,0,14.60
56033,8.59,0.00,14.70,14.36,14.00,124,0.32,1278,17.00,2.73,95,0,0.00,7.40,-6.96,6.89,7.06,0,1,0,14.60
56102,8.59,0.00,14.70,14.36,14.08,124,0.32,1287,17.00,3.01,95,0,0.00,7.40,-6.96,6.86,7.06,0,1,0,14.60
56171,8.59,0.00,14.70,14.36,14.00,124,0.32,1278,17.00,2.62,95,0,0.00,7.40,-6.96,6.89,7.06,0,1,0,14.60
56239,8.59,0.00,14.70,14.36,14.00,124,0.32,1277,17.00,2.98,95,0,0.00,7.40,-6.96,6.86,7.06,0,1,0,14.60
56309,8.59,0.00,14.70,14.36,13.92,124,0.32,1275,17.00,2.87,95,0,0.00,7.40,-6.96,6.86,7.06,0,1,0,14.60
56378,8.59,0.00,14.70,14.36,14.00,124,0.33,1268,18.00,2.95,95,0,0.00,7.40,-6.96,6.89,7.06,0,1,0,14.60
56447,8.59,0.00,14.70,14.36,14.00,124,0.32,1258,17.00,2.99,95,0,0.00,7.40,-6.96,6.86,7.06,0,1,0,14.70
56516,8.59,0.00,14.70,14.36,14.00,124,0.32,1274,17.50,2.99,95,0,0.00,7.55,-6.82,6.86,7.06,0,1,0,14.70
56585,8.59,0.00,14.70,14.36,14.08,124,0.33,1262,17.00,2.96,95,0,0.00,7.55,-6.82,6.89,7.06,0,1,0,14.70
56654,8.59,0.00,14.70,14.36,14.00,124,0.32,1281,17.00,3.01,95,0,0.00,7.55,-6.82,6.86,7.06,0,1,0,14.70
56723,8.59,0.00,14.70,14.36,13.92,124,0.32,1278,17.00,3.00,95,0,0.00,7.55,-6.82,6.86,7.06,0,1,0,14.70
56791,8.59,0.00,14.70,14.36,13.92,124,0.32,1276,17.00,3.03,95,0,0.00,7.55,-6.82,6.82,7.06,0,1,0,14.70
56861,8.59,0.00,14.70,14.36,13.92,124,0.32,1296,16.50,3.00,95,0,0.00,7.55,-6.82,6.86,7.06,0,1,0,14.70
56930,8.59,0.00,14.70,14.36,14.00,124,0.32,1289,16.50,3.05,95,0,0.00,7.40,-6.96,6.86,7.06,0,1,0,14.60
56999,8.59,0.00,14.70,14.36,14.00,124,0.32,1297,16.50,2.75,95,0,0.00,7.40,-6.96,6.86,7.06,0,1,0,14.50
57068,8.59,0.00,14.70,14.36,14.08,124,0.31,1295,16.50,3.07,95,0,0.00,7.40,-6.96,6.86,7.06,0,1,0,14.50
57137,8.59,0.00,14.70,14.36,13.92,124,0.32,1307,16.00,2.77,95,0,0.00,7.40,-6.96,6.82,7.06,0,1,0,14.70
57206,8.59,0.00,14.70,14.36,13.92,124,0.31,1304,16.00,2.82,95,0,0.00,7.40,-6.96,6.82,7.06,0,1,0,14.70
57276,8.59,0.00,14.70,14.36,14.00,124,0.32,1319,16.50,2.77,95,0,0.00,7.25,-7.11,6.82,7.06,0,1,0,14.70
57344,8.59,0.00,14.70,14.36,14.00,124,0.31,1296,17.00,2.78,95,0,0.00,7.25,-7.11,6.82,7.06,0,1,0,14.70
57413,8.59,0.00,14.70,14.36,14.00,124,0.32,1301,17.00,2.75,95,0,0.00,7.25,-7.11,6.82,7.06,0,1,0,14.70
57482,8.59,0.00,14.70,14.36,13.92,124,0.32,1286,17.00,2.77,95,0,0.00,7.25,-6.96,6.82,7.06,0,1,0,14.70
57551,9.38,0.00,14.70,14.36,14.00,124,0.32,1298,17.00,2.74,95,0,0.00,7.25,-7.11,6.86,7.06,0,1,0,14.70
57620,9.38,0.00,14.70,14.36,13.92,124,0.32,1286,17.00,2.77,95,0,0.00,7.40,-6.96,6.82,7.06,0,1,0,14.70
57689,9.38,0.00,14.70,14.36,13.92,124,0.32,1306,17.00,2.76,95,0,0.00,7.25,-6.96,6.86,7.06,0,1,0,14.70
57757,9.38,0.00,14.70,14.36,13.92,124,0.32,1286,17.00,2.77,95,0,0.00,7.25,-6.96,6.86,7.06,0,1,0,14.70
57827,9.38,0.00,14.70,14.36,14.08,124,0.32,1294,17.00,2.73,95,0,0.00,7.25,-7.11,6.82,7.06,0,1,0,14.70
57896,9.38,0.00,14.59,14.36,13.84,124,0.32,1285,17.00,2.76,95,0,0.00,7.40,-6.96,6.82,7.06,0,1,0,14.70
57965,8.59,0.00,14.70,14.36,14.00,124,0.32,1290,17.00,2.87,95,0,0.00,7.25,-6.96,6.82,7.06,0,1,0,14.70
58034,9.38,0.00,14.59,14.36,13.92,124,0.32,1272,17.00,2.61,95,0,0.00,7.40,-6.96,6.82,7.06,0,1,0,14.50
58102,9.38,0.00,14.59,14.36,14.00,124,0.32,1288,17.00,2.86,95,0,0.00,7.40,-6.96,6.78,7.06,0,1,0,14.60
58172,8.59,0.00,14.59,14.36,13.92,124,0.32,1272,17.00,2.73,95,0,0.00,7.40,-6.96,6.82,7.06,0,1,0,14.60
58241,8.59,0.00,14.59,14.36,13.92,124,0.32,1282,17.00,2.85,95,0,0.00,7.40,-6.96,6.82,7.06,0,1,0,14.60
58310,8.59,0.00,14.59,14.36,14.00,124,0.32,1266,17.00,3.00,95,0,0.00,7.40,-6.96,6.82,7.06,0,1,0,14.50
58379,8.59,0.00,14.59,14.36,14.08,124,0.32,1272,17.50,2.98,95,0,0.00,7.40,-6.96,6.82,7.06,0,1,0,14.50
58448,8.59,0.00,14.70,14.36,14.00,124,0.32,1263,17.00,2.69,95,0,0.00,7.40,-6.96,6.82,7.06,0,1,0,14.50
58517,9.38,0.00,14.70,14.36,14.00,124,0.32,1283,17.00,3.01,95,0,0.00,7.40,-6.96,6.82,7.06,0,1,0,14.50
58586,9.38,0.00,14.70,14.36,14.08,124,0.32,1276,17.00,2.72,95,0,0.00,7.40,-6.96,6.82,7.06,0,1,0,14.50
58655,9.38,0.00,14.70,14.36,13.92,124,0.32,1272,17.00,3.02,95,0,0.00,7.40,-6.96,6.78,7.06,0,1,0,14.50
58727,9.38,0.00,14.70,14.36,14.08,124,0.32,1290,17.00,2.74,95,0,0.00,7.40,-6.96,6.78,7.06,0,1,0,14.70
58793,9.38,0.00,14.70,14.36,14.00,124,0.32,1274,17.00,2.74,95,0,0.00,7.40,-6.96,6.78,7.06,0,1,0,14.60
58862,9.38,0.00,14.70,14.36,13.92,124,0.32,1276,17.00,2.70,95,0,0.00,7.40,-6.96,6.82,7.06,0,1,0,14.60
58931,9.38,0.00,14.70,14.36,13.92,124,0.32,1275,17.00,2.73,95,0,0.00,7.40,-6.96,6.78,7.06,0,1,0,14.60
58999,9.38,0.00,14.70,14.36,13.92,124,0.32,1278,17.00,2.71,95,0,0.00,7.40,-6.96,6.78,7.06,0,1,0,14.60
59069,9.38,0.00,14.70,14.36,14.00,124,0.32,1266,17.00,3.00,95,0,0.00,7.40,-6.96,6.78,7.06,0,1,0,14.60
59138,9.38,0.00,14.70,14.36,13.92,124,0.32,1279,17.00,2.71,95,0,0.00,7.40,-6.96,6.78,7.06,0,1,0,14.60
59207,9.38,0.00,14.70,14.36,13.92,124,0.32,1276,16.50,2.61,95,0,0.00,7.40,-6.96,6.78,7.06,0,1,0,14.60
59276,9.38,0.00,14.70,14.36,13.92,124,0.32,1288,17.00,2.85,95,0,0.00,7.40,-6.96,6.78,7.06,0,1,0,14.60
59345,9.38,0.00,14.59,14.36,14.00,124,0.32,1274,16.50,2.61,95,0,0.00,7.40,-6.96,6.78,7.06,0,1,0,14.60
59414,9.38,0.00,14.59,14.36,13.92,124,0.32,1285,17.00,2.73,95,0,0.00,7.40,-6.96,6.82,7.06,0,1,0,14.60
59483,9.38,0.00,14.70,14.36,14.00,124,0.31,1282,16.50,2.75,95,0,0.00,7.40,-6.96,6.78,7.06,0,1,0,14.60
59552,9.38,0.00,14.70,14.36,13.92,126,0.32,1288,17.00,2.75,95,0,0.00,7.40,-6.96,6.78,7.06,0,1,0,14.60
59621,9.38,0.00,14.70,14.36,13.92,126,0.32,1268,17.00,2.70,95,0,0.00,7.40,-6.96,6.78,7.06,0,1,0,14.60
59691,9.38,0.00,14.70,14.36,13.92,126,0.32,1281,17.00,2.73,95,0,0.00,7.40,-6.96,6.75,7.06,0,1,0,14.60
59760,9.38,0.00,14.70,14.36,14.00,126,0.32,1275,17.00,2.72,95,0,0.00,7.40,-6.96,6.75,7.06,0,1,0,14.60
59828,9.38,0.00,14.59,14.36,14.00,126,0.32,1286,17.00,2.74,95,0,0.00,7.40,-6.96,6.78,7.06,0,1,0,14.60
59897,9.38,0.00,14.59,14.36,14.00,126,0.32,1288,16.50,2.73,95,0,0.00,7.40,-6.96,6.78,7.06,0,1,0,14.60
59966,9.38,0.00,14.59,14.36,14.00,126,0.31,1282,17.00,2.76,95,0,0.00,7.40,-6.96,6.78,7.06,0,1,0,14.60
60035,9.38,0.00,14.70,14.36,14.00,126,0.32,1299,16.50,2.75,95,0,0.00,7.40,-6.96,6.78,7.06,0,1,0,14.60
60104,9.38,0.00,14.70,14.36,14.00,126,0.31,1282,17.00,2.76,95,0,0.00,7.25,-6.96,6.71,7.06,0,1,0,14.50
60174,9.38,0.00,14.70,14.36,13.92,126,0.32,1296,16.50,2.74,95,0,0.00,7.25,-7.11,6.75,7.06,0,1,0,14.50
60242,9.38,0.00,14.70,14.36,13.92,126,0.31,1284,17.00,2.75,95,0,0.00,7.25,-7.11,6.78,7.06,0,1,0,14.60
60311,9.38,0.00,14.70,14.36,13.92,126,0.32,1288,17.00,2.71,95,0,0.00,7.25,-6.96,6.71,7.06,0,1,0,14.60
60380,9.38,0.00,14.70,14.36,14.00,126,0.32,1263,17.00,2.71,95,0,0.00,7.25,-7.11,6.75,7.06,0,1,0,14.60
60450,9.38,0.00,14.59,14.36,14.00,126,0.32,1278,17.50,2.69,95,0,0.00,7.40,-6.96,6.78,7.06,0,1,0,14.70
60518,9.38,0.00,14.59,14.36,14.00,126,0.32,1261,17.00,2.71,95,0,0.00,7.40,-6.96,6.75,7.06,0,1,0,14.70
60587,9.38,0.00,14.59,14.36,13.92,126,0.32,1284,17.00,2.85,95,0,0.00,7.40,-6.96,6.75,7.06,0,1,0,14.60
60656,9.38,0.00,14.59,14.36,14.00,126,0.31,1269,17.00,2.59,95,0,0.00,7.40,-6.96,6.75,7.06,0,1,0,14.60
60725,9.38,0.00,14.59,14.36,14.00,126,0.32,1270,17.50,2.71,95,0,0.00,7.40,-6.96,6.71,7.06,0,1,0,14.50
60794,8.59,0.00,14.59,14.36,14.00,126,0.32,1255,17.00,2.68,95,0,0.00,7.40,-6.96,6.75,7.06,0,1,0,14.60
60863,9.38,0.00,14.59,14.36,13.92,126,0.32,1267,17.00,2.70,95,0,0.00,7.40,-6.96,6.71,7.06,0,1,0,14.60
60933,9.38,0.00,14.59,14.36,13.92,126,0.32,1270,17.00,2.69,95,0,0.00,7.40,-6.96,6.75,7.06,0,1,0,14.60
61001,9.38,0.00,14.59,14.36,13.92,126,0.32,1260,17.00,2.70,95,0,0.00,7.40,-6.96,6.71,7.06,0,1,0,14.50
61070,8.59,0.00,14.59,14.36,13.92,126,0.32,1272,17.00,2.68,95,0,0.00,7.40,-6.96,6.75,7.06,0,1,0,14.50
61140,8.59,0.00,14.59,14.36,13.92,126,0.32,1255,17.00,2.69,95,0,0.00,7.40,-6.96,6.71,7.06,0,1,0,14.50
61209,8.59,0.00,14.59,14.36,14.00,126,0.32,1265,17.00,2.68,95,0,0.00,7.40,-6.96,6.75,7.06,0,1,0,14.60
61277,8.59,0.00,14.59,14.36,14.00,126,0.32,1266,17.00,2.71,95,0,0.00,7.55,-6.82,6.78,7.06,0,1,0,14.60
61345,9.38,0.00,14.70,14.36,14.00,126,0.32,1264,17.00,2.93,95,0,0.00,7.55,-6.82,6.75,7.06,0,1,0,14.50
61416,9.38,0.00,14.70,14.36,14.08,126,0.33,1238,17.00,2.64,95,0,0.00,7.40,-6.96,6.75,7.06,0,1,0,14.50
61484,9.38,0.00,14.59,14.36,14.00,126,0.32,1250,17.50,2.93,95,0,0.00,7.55,-6.82,6.75,7.06,0,1,0,14.60
61554,8.59,0.00,14.59,14.36,14.08,126,0.32,1254,17.00,2.64,95,0,0.00,7.55,-6.82,6.75,7.06,0,1,0,14.60
61623,8.59,0.00,14.59,14.36,13.92,126,0.32,1241,17.50,2.93,95,0,0.00,7.55,-6.82,6.71,7.06,0,1,0,14.60
61692,8.59,0.00,14.59,14.36,14.08,126,0.33,1250,17.00,2.64,95,0,0.00,7.55,-6.82,6.71,7.06,0,1,0,14.50
61761,8.59,0.00,14.59,14.36,14.00,126,0.32,1244,17.00,2.95,95,0,0.00,7.55,-6.82,6.71,7.06,0,1,0,14.50
61829,8.59,0.00,14.59,14.36,14.00,126,0.32,1265,17.00,2.93,95,0,0.00,7.55,-6.82,6.71,7.06,0,1,0,14.50
61898,8.59,0.00,14.59,14.36,14.00,126,0.32,1244,17.00,2.95,95,0,0.00,7.55,-6.82,6.68,7.06,0,1,0,14.50
61968,8.59,0.00,14.70,14.36,14.00,126,0.32,1271,17.00,2.71,95,0,0.00,7.55,-6.82,6.68,7.06,0,1,0,14.50
62037,8.59,0.00,14.59,14.36,14.00,126,0.32,1250,17.00,2.67,95,0,0.00,7.55,-6.82,6.68,7.06,0,1,0,14.60
62105,8.59,0.00,14.70,14.36,13.92,126,0.32,1263,17.00,2.69,95,0,0.00,7.55,-6.82,6.71,7.06,0,1,0,14.60
62174,8.59,0.00,14.70,14.36,14.00,126,0.32,1264,16.50,2.68,95,0,0.00,7.55,-6.82,6.71,7.06,0,1,0,14.60
62244,9.38,0.00,14.70,14.36,13.92,126,0.32,1260,17.00,2.71,95,0,0.00,7.55,-6.82,6.71,7.06,0,1,0,14.60
62313,9.38,0.00,14.70,14.36,13.92,126,0.32,1261,16.50,2.68,95,0,0.00,7.55,-6.82,6.71,7.06,0,1,0,14.50
62381,9.38,0.00,14.70,14.36,13.92,126,0.31,1266,17.00,2.72,95,0,0.00,7.40,-6.96,6.64,7.06,0,1,0,14.50
62450,9.38,0.00,14.70,14.36,13.92,126,0.32,1260,17.00,2.66,95,0,0.00,7.40,-6.96,6.68,7.06,0,1,0,14.80
